"","s__Absiella_dolichum","s__Acidaminococcus_intestini","s__Actinomyces_graevenitzii","s__Adlercreutzia_equolifaciens","s__Agathobaculum_butyriciproducens","s__Akkermansia_muciniphila","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_inops","s__Alistipes_onderdonkii","s__Alistipes_putredinis","s__Alistipes_shahii","s__Alistipes_timonensis","s__Allisonella_histaminiformans","s__Anaerococcus_vaginalis","s__Anaeroglobus_geminatus","s__Anaeromassilibacillus_sp_An172","s__Anaeromassilibacillus_sp_An250","s__Anaerostipes_caccae","s__Anaerostipes_hadrus","s__Anaerotignum_lactatifermentans","s__Anaerotruncus_colihominis","s__Asaccharobacter_celatus","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_clarus","s__Bacteroides_coprocola","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_faecis_CAG_32","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_galacturonicus","s__Bacteroides_intestinalis","s__Bacteroides_massiliensis","s__Bacteroides_nordii","s__Bacteroides_oleiciplenus","s__Bacteroides_ovatus","s__Bacteroides_pectinophilus","s__Bacteroides_plebeius","s__Bacteroides_salyersiae","s__Bacteroides_sp_CAG_144","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Bifidobacterium_adolescentis","s__Bifidobacterium_animalis","s__Bifidobacterium_bifidum","s__Bifidobacterium_breve","s__Bifidobacterium_dentium","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Bifidobacterium_pseudolongum","s__Bifidobacterium_pullorum","s__Bifidobacterium_scardovii","s__Bilophila_wadsworthia","s__Blautia_coccoides","s__Blautia_hansenii","s__Blautia_hydrogenotrophica","s__Blautia_obeum","s__Blautia_producta","s__Blautia_sp_CAG_257","s__Blautia_sp_N6H1_15","s__Blautia_wexlerae","s__Brachyspira_sp_CAG_700","s__Butyribacterium_methylotrophicum","s__Butyricicoccus_pullicaecorum","s__Butyricimonas_synergistica","s__Butyricimonas_virosa","s__Campylobacter_hominis","s__Campylobacter_upsaliensis","s__Candidatus_Gastranaerophilales_bacterium","s__Candidatus_Methanomassiliicoccus_intestinalis","s__Candidatus_Stoquefichus_sp_KLE1796","s__Catenibacterium_mitsuokai","s__Christensenella_minuta","s__Citrobacter_amalonaticus","s__Citrobacter_braakii","s__Citrobacter_freundii","s__Citrobacter_youngae","s__Cloacibacillus_evryensis","s__Clostridiales_bacterium_1_7_47FAA","s__Clostridiales_bacterium_CHKCI006","s__Clostridium_aldenense","s__Clostridium_asparagiforme","s__Clostridium_bolteae","s__Clostridium_bolteae_CAG_59","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_disporicum","s__Clostridium_hiranonis","s__Clostridium_hylemonae","s__Clostridium_innocuum","s__Clostridium_lavalense","s__Clostridium_leptum","s__Clostridium_methylpentosum","s__Clostridium_neonatale","s__Clostridium_paraputrificum","s__Clostridium_saccharolyticum","s__Clostridium_scindens","s__Clostridium_sp_CAG_167","s__Clostridium_sp_CAG_242","s__Clostridium_sp_CAG_253","s__Clostridium_sp_CAG_299","s__Clostridium_sp_CAG_411","s__Clostridium_sp_CAG_58","s__Clostridium_spiroforme","s__Clostridium_symbiosum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_massiliensis","s__Collinsella_stercoris","s__Comamonas_kerstersii","s__Coprobacillus_cateniformis","s__Coprobacter_fastidiosus","s__Coprococcus_catus","s__Coprococcus_comes","s__Coprococcus_eutactus","s__Desulfovibrio_piger","s__Desulfovibrionaceae_bacterium","s__Dialister_invisus","s__Dialister_pneumosintes","s__Dielma_fastidiosa","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Dorea_sp_CAG_317","s__Eggerthella_lenta","s__Eisenbergiella_massiliensis","s__Eisenbergiella_tayi","s__Enorma_massiliensis","s__Enterococcus_faecium","s__Enterococcus_raffinosus","s__Enterorhabdus_caecimuris","s__Erysipelatoclostridium_ramosum","s__Escherichia_coli","s__Eubacteriaceae_bacterium_CHKCI005","s__Eubacterium_dolichum_CAG_375","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_limosum","s__Eubacterium_ramulus","s__Eubacterium_rectale","s__Eubacterium_siraeum","s__Eubacterium_sp_CAG_180","s__Eubacterium_sp_CAG_251","s__Eubacterium_sp_CAG_274","s__Eubacterium_sp_CAG_38","s__Eubacterium_ventriosum","s__Faecalibacterium_prausnitzii","s__Faecalitalea_cylindroides","s__Firmicutes_bacterium_CAG_110","s__Firmicutes_bacterium_CAG_145","s__Firmicutes_bacterium_CAG_170","s__Firmicutes_bacterium_CAG_424","s__Firmicutes_bacterium_CAG_555","s__Firmicutes_bacterium_CAG_646","s__Firmicutes_bacterium_CAG_83","s__Firmicutes_bacterium_CAG_94","s__Firmicutes_bacterium_CAG_95","s__Flavonifractor_plautii","s__Flavonifractor_sp_An100","s__Fusicatenibacter_saccharivorans","s__Fusobacterium_sp_CAG_439","s__Fusobacterium_ulcerans","s__Gemella_asaccharolytica","s__Gemmiger_formicilis","s__Gordonibacter_pamelaeae","s__Haemophilus_parainfluenzae","s__Haemophilus_sp_HMSC71H05","s__Hafnia_paralvei","s__Harryflintia_acetispora","s__Holdemanella_biformis","s__Holdemania_filiformis","s__Hungatella_hathewayi","s__Intestinibacter_bartlettii","s__Intestinimonas_butyriciproducens","s__Klebsiella_michiganensis","s__Klebsiella_pneumoniae","s__Klebsiella_quasipneumoniae","s__Klebsiella_variicola","s__Lachnoclostridium_sp_An118","s__Lachnoclostridium_sp_An131","s__Lachnoclostridium_sp_An138","s__Lachnoclostridium_sp_An14","s__Lachnospira_pectinoschiza","s__Lactobacillus_animalis","s__Lactobacillus_delbrueckii","s__Lactobacillus_fermentum","s__Lactobacillus_gasseri","s__Lactobacillus_paragasseri","s__Lactobacillus_plantarum","s__Lactobacillus_reuteri","s__Lactobacillus_rhamnosus","s__Lactobacillus_sakei","s__Lactobacillus_vaginalis","s__Lactococcus_lactis","s__Lactonifactor_longoviformis","s__Lawsonella_clevelandensis","s__Lawsonibacter_asaccharolyticus","s__Marvinbryantia_formatexigens","s__Massiliomicrobiota_timonensis","s__Megamonas_funiformis","s__Megamonas_funiformis_CAG_377","s__Megamonas_hypermegale","s__Megasphaera_elsdenii","s__Megasphaera_sp_MJR8396C","s__Methanobrevibacter_smithii","s__Methanosphaera_stadtmanae","s__Mitsuokella_jalaludinii","s__Mitsuokella_multacida","s__Monoglobus_pectinilyticus","s__Odoribacter_splanchnicus","s__Oscillibacter_sp_57_20","s__Oscillibacter_sp_CAG_241","s__Oxalobacter_formigenes","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_johnsonii","s__Parabacteroides_merdae","s__Parabacteroides_sp_CAG_409","s__Paraprevotella_xylaniphila","s__Parasutterella_excrementihominis","s__Parvimonas_micra","s__Peptococcus_niger","s__Peptoniphilus_sp_HMSC062D09","s__Phascolarctobacterium_faecium","s__Phascolarctobacterium_succinatutens","s__Prevotella_bivia","s__Prevotella_copri","s__Prevotella_corporis","s__Prevotella_sp_885","s__Prevotella_sp_AM42_24","s__Prevotella_sp_CAG_1092","s__Prevotella_sp_CAG_279","s__Prevotella_sp_CAG_485","s__Prevotella_sp_CAG_520","s__Prevotella_sp_CAG_5226","s__Prevotella_stercorea","s__Prevotella_timonensis","s__Propionibacterium_freudenreichii","s__Proteobacteria_bacterium_CAG_139","s__Pseudoflavonifractor_capillosus","s__Pseudoflavonifractor_sp_An184","s__Pseudomonas_aeruginosa_group","s__Pyramidobacter_piscolens","s__Pyramidobacter_sp_C12_8","s__Raoultella_planticola","s__Romboutsia_ilealis","s__Roseburia_faecis","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Roseburia_sp_CAG_182","s__Roseburia_sp_CAG_303","s__Roseburia_sp_CAG_309","s__Roseburia_sp_CAG_471","s__Rothia_mucilaginosa","s__Ruminococcaceae_bacterium_D16","s__Ruminococcaceae_bacterium_D5","s__Ruminococcus_bicirculans","s__Ruminococcus_bromii","s__Ruminococcus_callidus","s__Ruminococcus_champanellensis","s__Ruminococcus_gnavus","s__Ruminococcus_lactaris","s__Ruminococcus_obeum_CAG_39","s__Ruminococcus_sp_CAG_330","s__Ruminococcus_torques","s__Ruthenibacterium_lactatiformans","s__Sanguibacteroides_justesenii","s__Sellimonas_intestinalis","s__Serratia_marcescens","s__Serratia_ureilytica","s__Slackia_isoflavoniconvertens","s__Streptococcus_gordonii","s__Streptococcus_lutetiensis","s__Streptococcus_mutans","s__Streptococcus_parasanguinis","s__Streptococcus_salivarius","s__Streptococcus_thermophilus","s__Streptococcus_vestibularis","s__Sutterella_parvirubra","s__Turicibacter_sanguinis","s__Turicimonas_muris","s__Tyzzerella_nexilis","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_infantium","s__Veillonella_parvula","s__Victivallis_vadensis"
"1-rB",0,0,0,0.04807,0.49318,0,0.5445,0,0,0.08892,0.15128,0,0,0,0,0,0,0,0,0.0911,0.71644,0.33451,0.05077,0,0,2.57115,0,22.81383,0,5.12444,0,2.25186,2.44454,0,0,0,0,0,0.01974,0,0,1.96104,0,3.7104,0,11.86289,2.8798,0.33336,1.20697,0,0,0,0,0,0,0,0,0,0,0.14567,0,0,0.17412,0.30702,0,0.05087,0,1.32758,0,0,0,0.15794,0.09946,0,0,0,0,0.06396,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0,0.04675,0,0,0,0.00783,0.16731,0,0,0,0,0,0,0,0.26763,0,0,0,0.74451,0,0.01363,0,0.56853,0,0,0,0,0,0,0.51829,0,0,0,0,0,0.03818,0.06502,0.10149,0.25568,0.02724,0,0.032,0,0,0,0,0,2.46125,0,0,0,0.9352,0,0.15749,0.56595,0,0,0,0,0,0,13.54046,0,0.08631,0,0,0,0,0,1.95167,0,0,0.38294,0,0.5487,0.49462,0,0,0.19167,0,0,0,0,0,0,0.07859,0.19199,0,0.09659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13464,0,0,0,0,0,0,0,0,0,0,0,0.82868,1.61357,0,0,0.04431,4.49538,0,0,1.92224,0,0,0.02704,0,0,0,0.09178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461,0,0,0,0,0.14799,0.20787,0.59711,0.01041,0,0.00928,0,0,0,0,3.01574,0,0.02568,0,0,0,0,0,0,0.1999,0,0,0,0,0,0,0,0,0,0,0,0,0.00496,0,0,0,0,0,0,0,0
"1-rP",0,0,0,0.14767,0.40101,0,0.77423,0,0,0,0.15664,0,0,0,0,0,0,0,0,0.1342,0.0655,0.23953,0.07967,0,0,0.41021,0,22.35301,0,9.33748,0,2.73495,1.46341,0,0,0,0,0,0.16599,0,0,1.77132,0,3.91808,0,15.45027,5.07616,0.53092,2.29267,0,0,0,0,0,0,0,0,0,0,0.12887,0,0,0.1048,0.54705,0,0,0,1.37493,0,0,0,0.13595,0.07282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18534,0,0,0,0,0,0,0,0.04357,0,0,0,0.36529,0,0,0,0.14445,0,0,0,0,0,0,0.44452,0,0,0,0,0,0,0.11691,0.007,0.40249,0.06597,0,0,0,0,0,0,0,0.1396,0,0,0,1.26402,0,0.099,0.51519,0.01897,0,0,0,0,0,4.71705,0,0.05996,0,0,0,0,0,1.19425,0,0,0.2771,0,1.42211,0.69542,0,0,0.17777,0.00882,0,0,0,0,0,0.03359,0,0,0.03172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05917,0,0,0,0,0,0,0,0,0,0,0,0.45886,1.63634,0,0,0.16775,9.34475,0,0,3.18758,0,0,0,0,0,0,0.14037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19977,0.38459,0.88817,0,0,0,0,0,0,0,1.07194,0,0.03634,0,0,0,0,0,0,0.10887,0,0,0,0,0,0,0,0,0,0,0,0,0.01805,0,0,0,0,0,0,0,0
"1-tB",0,0,0.01399,0,0.36335,0,0.24372,0,0,0.13588,0,0,0,0,0,0,0,0,0,0.41454,0.10381,0,0,0,0,0.35147,0,6.21824,0,3.04777,0,0.35561,0.72587,0,0,0,0,0,0,0,0,2.03247,0,1.19759,0,6.47147,2.80695,0.08624,0.47024,0,0,0,0,0,0,0,0,0,0,0.36203,0,0,0,0.32458,0,0,0,22.01848,0,0,0,0.01358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12816,0,0,0,0,0,0,0,0.56955,0,0,0,0,0,0,0,0,0,0,0,0.39167,0,0.27843,0,0.05806,0,0,0,0,0,0,0.46254,0,0,0,0,0,0,0.28786,0,0.36889,0,0,0,0,0,0,0,0,0,0,0,0,1.57066,0,0.9733,3.45789,0,0,0,0,0,0,19.28564,0,0.03647,0,0,0,0,0,1.05241,0,0,0.07455,0,0.94395,0.46904,0,0,0.23043,0,0,0,0,0,0,0.01861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03963,0,0.07645,0,0,0.20011,0,0,0,0,0,0,0,0,0,0,0,1.52107,0.90487,0,0,0.02877,4.01127,0,0,3.38152,0,0,0,0,0,0,0.06665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65903,7.38396,2.12935,0.18869,0,0,0,0,0,0,0.39276,0,0.14042,0,0,0,0,0,0,0.03709,0,0,0,0,0,0,0,0,0,0.42238,0,0,0,0,0,0,0,0,0,0,0
"1-tP",0,0,0,0.20501,0.88525,0,0.96882,0,0,0,0.22068,0,0,0,0,0,0,0,0,0.14435,0.03042,0.31064,0.11129,0,0,3.59396,0,20.78747,0,5.87992,0,2.10345,2.20929,0,0,0,0,0,0,0,0,3.78852,0,4.61739,0,8.80667,6.89971,0.05171,2.26145,0,0,0,0,0,0,0,0,0,0,0.23719,0,0,0.11239,0.21028,0,0.01803,0,0.58158,0,0,0,0.17233,0.0755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11747,0,0,0,0,0,0,0,0.07291,0,0,0,0.23731,0,0.00424,0,0.42061,0,0,0,0,0,0,0.68978,0,0,0,0,0,0,0.13068,0.17231,0.50187,0.15992,0,0,0,0,0,0,0,4.90262,0,0,0,1.64491,0,0.38476,0.28072,0.15614,0,0,0,0,0,5.9735,0,0.14671,0,0,0,0,0,1.97338,0,0,0.19152,0,0.69633,0.65542,0,0,0.30638,0.0129,0,0,0,0,0,0.03546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15447,0,0,0,0,0,0,0,0,0,0,0,2.89869,0.79871,0,0,0.16147,5.18864,0,0,2.19913,0,0,0,0,0,0,0.09418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21926,0,0.61278,0.07091,0,0.00222,0,0,0,0,1.91067,0,0.1032,0,0,0,0,0,0,0.39942,0,0,0,0,0,0,0,0,0,0.03512,0,0,0,0,0,0,0,0,0,0,0
"101-rB",0,0,0,0.02071,0.05182,3.20968,0.15374,0.08253,0,0,10.10972,3.21342,0,0,0,0,0,0.29014,0,0.88298,0,0,0.02497,0.64122,0.61927,0,0,0.98474,0.44749,0,0,0.06012,2.74487,0,0,0.43832,0,0,0.19956,0,0,0,0,26.31982,0.31314,6.67203,1.09118,0.82116,2.5284,0,0,0,0,0,0.52818,0,0,0,0,0.0442,0,0,0,0.0371,0,0,0,0.22475,0,0,0,0.18146,0,0,0,0,0.38678,0,0,0,0,0,0,0,0.01232,0,0,0,0,0,0,0,0,0.07253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25187,0,0.00492,0,0,0,0,0,0,0,0,0,0.08031,0,0,0.03817,0.34266,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0.04428,0,0,0.88993,16.86065,0,0,0,0.0112,0,3.17985,0,1.38722,0,0,0,0,0,0,0.45084,0,0,0,0.12556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22547,0,0,0,0,0,0,0,1.16394,0.24896,0,0,0,1.87735,0.57336,0.01953,0,1.36586,0,0,1.80831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33517,0,0,0.14624,0,0,0,0,0,0,0.01564,0,2.45187,0,0,0,0,0.03499,0,0.21443,0.17282,0,0,0,0,0,0,0.22584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101-rP",0,0,0,0.00639,0.05669,1.15176,0.0865,0.01368,0,0,9.29918,1.93457,0,0,0,0,0,0.11959,0,0.11292,0,0,0.00965,0.97333,0.33433,0,0,1.56159,0.54657,0,0,0.00956,1.09169,0,0,0.60313,0,0,0.16692,0,0,0,0,17.13667,0.19213,3.67121,5.29577,0.74815,3.32909,0,0,0,0,0,0.99814,0,0,0,0,0.0263,0,0,0,0.16228,0,0,0,0,0,0,0,0.22537,0,0,0,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31138,0,0,0,0,0.06287,0,0,0,0,0,0,0,0,0,0,0.00256,0,0,0.31417,0.00439,0,0.09701,0,0,0,0,0.18398,0,0,0,0.03978,0,0,0.07279,0.34261,0,0.01043,0,0,0,0,0,0,0,0,0,0,0.4471,0.06254,0,0.08044,3.83382,12.10564,0,0,0,0.21789,0,14.111,0,1.17034,0,0,0,0,0,0,0.05923,0,0,0,2.18595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738,0,0.03084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09307,0,0,0,0,0,0,0,0.67016,0.16375,0,0,0,1.58647,0.63494,0.1074,0,1.84547,0,0,1.96026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16635,0.19269,0.0251,0.40244,0,0,0,0,0,0,0,0,2.56953,0,0,0,0.07738,0,0,0.10263,0.24313,0,0,0,0,0,0,0.53897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101-tB",0,0,0,0.01298,0.04692,0.72945,0.11707,0.10095,0,0,12.4006,3.67229,0,0,0,0,0,0.05725,0,0.2688,0,0,0.00384,0.76756,0.85559,0,0,3.90693,2.01309,0,0,0,0.53173,0,0,0.22092,0,0,0.05415,0,0,0,0,19.26819,0.63633,0.61479,2.374,0.47141,5.31032,0,0,0,0,0,0.7605,0,0,0,0,0.05794,0,0,0,0.25821,0,0,0,0,0,0,0,0.08818,0,0,0,0.10139,0.05645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08435,0,0,0.35935,0,0.00295,0.28986,0,0,0,0,0.06648,0,0,0,0.20562,0,0,0.06358,0.09362,0,0,0,0,0,0,0,0,0.10371,0,0,0,1.53475,0.06392,0,0.04685,2.12276,9.74238,0,0,0,0,0,14.0789,0,3.51053,0,0,0,0,0,0,0.23356,0,0,0,0.56061,0,0,0,0,0.05439,0,0,0,0,0,0,0,0.10395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18532,0,0,0,0,0,0,0,1.49096,0.23627,0,0,0,2.11184,0.10147,0.05009,0,0.83338,0,0,1.76613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67785,0.68008,0,0.13109,0,0,0,0,0,0,0.05289,0,2.01578,0,0,0.08227,0.0553,0,0,0.20906,0.09108,0,0,0,0,0,0,0.04969,0,0,0,0,0,0,0.00929,0,0,0,0,0,0,0
"101-tP",0,0,0,0.01993,0.14192,2.12955,0.14346,0.10029,0,0,9.35901,2.60621,0,0,0,0,0,0.27194,0,0.25034,0,0,0.00157,0.99624,0,0,0,1.52209,0.05655,0,0,0,1.00899,0,0,0.96552,0,0,0.09409,0,0,0,0,15.05933,0.21144,9.60145,2.54916,0.3538,3.62083,0,0,0,0,0,0.11298,0,0,0,0,0.00513,0,0,0,0.09469,0,0,0,0,0,0,0,0.14162,0.00214,0,0,0.30659,0.18439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17558,0,0,0,0,0,0,0,0.0059,0,0,0,0,0,0,0,0,0,0,0.33124,0,0.00369,0.13805,0,0,0,0,0,0,0,0,0.03705,0,0,0,0.14796,0,0,0,0,0,0,0,0,0.35164,0,0,0,0.90702,0.04783,0,0.00425,0.92486,20.8361,0,0,0,0.04574,0,9.56039,0,1.56499,0,0,0,0,0,0,0.55989,0,0,0,0.38558,0,0,0,0,0,0,0,0,0,0,0,0,0.00198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2145,0,0,0,0,0,0,0,0.91556,0.39982,0,0,0,1.63192,0.26571,0.10089,0,1.69269,0,0,1.18666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42748,0.41257,0.05771,0.24838,0,0,0,0,0,0,0,0,3.28229,0,0,0.17453,0,0,0,0.01266,0.03563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102-rB",0,0,0,0.08359,0,6.33324,1.36799,0,0,0,15.42207,0.53322,0,0,0,0,0,0,0,0,0,0.24082,0.34098,0.7804,1.35313,0,0,0,0,0,0,0,0.58833,0,0,0,0,0,0.26145,0,0,0,0,4.64147,0.25841,1.19498,9.01746,0.23042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17641,0,0,1.72029,0,1.8737,0,0,0,0,0,0,0,0,0,0.23729,0,0,0,0,0,0,0,0.00631,0,0,0,0,0,0,0,0,0,0,0,0.01436,0.7581,0,0,0,0,0,0,1.00645,0,0.34002,0,1.67332,0.29745,0,0.01417,0.10983,0,0.32483,0,0,0,0,0,0,0,0,0,0,0.06071,0.1033,0,1.90848,0.81126,0,0.02734,0,0,0,0,0.03692,0,0,0,0.99116,0,0,0,2.98528,8.14505,0,0,0,0,0,0.31403,0,0,0.50171,0,1.72174,0,0,0,1.26459,0,1.15156,0,0.54823,0,0,0,0,0.32265,0,0,0,0,0,0.49506,0,0,0,0,0,0,0,0,0.02369,0,0,0,0,0,0,0,0,0,0.00633,0,0,0,0,0,0,0.10546,0,0,0,0,0,0,0,0,0,0,0,0.40299,0,0,1.75351,0,1.8867,0,0,0,0,0,1.4356,0,0,0,0.23353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02517,0,0,0,0,0,0,0.00447,0.33436,0.27757,0,0.15968,0,0,0,0,0,0.1366,0,0,18.167,0,0,0.23935,0,0,0,0,0.99079,0,0.0294,0,0,0,0,0,0,0,0,1.12411,0,0,0,0.06287,0.01126,0,0,0,0,0
"102-rP",0,0,0,0.05715,0,4.54204,0.02849,0,0,0,1.98411,0.08971,0,0,0,0,0,0,0,3.17313,0.02288,0.06436,0.31855,1.71425,1.56286,0,0,0,0,0,0,0,1.99975,0,0,0,0,0,0.69175,0,0,0,0,0.28212,0.35786,2.15724,3.20395,0.13094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04375,0,0,1.75767,0,2.01474,0,0,0,0,0,0,0,0,0,1.49877,0,0,0,0,0,0,0,0.12237,0,0,0.04227,0,0,0,0,0,0,0,0,0,0.19309,0,0,0,0,0,0,0.3163,0,0.23832,0,0.46071,0.04407,0.08879,0,0.0132,0,0.06508,0,0,0,0,0,0,0,0,0,0,0.04882,0.41808,0,0.9182,1.00817,0.32745,0.56979,0,0,0,0,1.929,0,0,0,14.47639,0,0,0,6.53541,11.23888,0,0,0,0,0,0.76303,0,0,0.99162,0,2.43822,0,0,0,0.21027,0,0.48273,0,5.74519,0,0,0,0,0.71378,0,0,0,0,0,0.12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10494,0,0,0.3221,0,1.8623,0,0,0,0,0,0.2118,0,0,0,0.25111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818,0.57051,0,0.67873,0,0,0,0,0,0.15852,0,0,13.79862,0,0,0.68242,0,0,0,0,0.63839,0,0,0,0,0,0,0,0,0,0,2.04029,0,0,0,0,0.16504,0,0,0,0,0
